symbol,timestamp,type,maturity,strike,underlying,bid,ask
AAPL,1328020230,C,1331956800,545.0,455.25,0.09,0.2
AAPL,1328020230,C,1331956800,550.0,455.25,0.06,0.16
AAPL,1328020230,C,1331956800,195.0,455.25,258.5,262.65
AAPL,1328020230,C,1334980800,545.0,455.25,0.79,0.93
AAPL,1328020230,C,1390021200,440.0,455.25,83.9,85.45
AAPL,1328020230,C,1358571600,560.0,455.25,15.4,16.0
AAPL,1328020230,C,1334980800,540.0,455.25,0.92,1.11
AAPL,1328020230,C,1331956800,190.0,455.25,263.5,267.55
AAPL,1328020230,C,1331956800,240.0,455.25,213.5,217.6
AAPL,1328020230,C,1331956800,250.0,455.25,203.5,207.6
AAPL,1328020230,C,1331956800,255.0,455.25,198.55,202.6
AAPL,1328020230,C,1331956800,245.0,455.25,208.5,212.6
AAPL,1328020230,C,1331956800,235.0,455.25,220.05,221.2
AAPL,1328020230,C,1331956800,215.0,455.25,238.5,242.7
AAPL,1328020230,C,1331956800,220.0,455.25,233.5,237.65
AAPL,1328020230,C,1331956800,225.0,455.25,228.5,232.6
AAPL,1328020230,C,1331956800,210.0,455.25,243.5,247.7
AAPL,1328020230,C,1331956800,205.0,455.25,248.5,252.6
AAPL,1328020230,C,1331956800,260.0,455.25,193.5,197.75
AAPL,1328020230,C,1331956800,230.0,455.25,223.5,227.6
AAPL,1328020230,C,1331956800,555.0,455.25,0.02,0.14
AAPL,1328020230,C,1329541200,195.0,455.25,258.45,262.45
AAPL,1328020230,C,1329541200,190.0,455.25,264.95,266.15
AAPL,1328020230,C,1331956800,200.0,455.25,254.85,256.2
AAPL,1328020230,C,1334980800,560.0,455.25,0.41,0.5
AAPL,1328020230,C,1331956800,270.0,455.25,185.05,186.25
AAPL,1328020230,C,1329541200,185.0,455.25,268.45,272.45
AAPL,1328020230,C,1331956800,185.0,455.25,268.3,272.55
AAPL,1328020230,C,1331956800,485.0,455.25,3.15,3.3
AAPL,1328020230,C,1331956800,490.0,455.25,2.4,2.55
AAPL,1328020230,C,1331956800,540.0,455.25,0.11,0.22
AAPL,1328020230,C,1331956800,520.0,455.25,0.41,0.45
AAPL,1328020230,C,1331956800,530.0,455.25,0.2,0.3
AAPL,1328020230,C,1331956800,495.0,455.25,1.79,1.91
AAPL,1328020230,C,1331956800,515.0,455.25,0.56,0.62
AAPL,1328020230,C,1331956800,265.0,455.25,190.05,191.25
AAPL,1328020230,C,1331956800,505.0,455.25,1.0,1.08
AAPL,1328020230,C,1331956800,275.0,455.25,178.6,182.75
AAPL,1328020230,C,1331956800,510.0,455.25,0.75,0.82
AAPL,1328020230,C,1331956800,535.0,455.25,0.15,0.26
AAPL,1328020230,C,1331956800,500.0,455.25,1.36,1.42
AAPL,1328020230,C,1350705600,605.0,455.25,5.0,5.35
AAPL,1328020230,C,1350705600,600.0,455.25,5.4,5.7
AAPL,1328020230,C,1350705600,595.0,455.25,5.8,6.1
AAPL,1328020230,C,1350705600,610.0,455.25,4.6,4.9
AAPL,1328020230,C,1358571600,535.0,455.25,20.95,21.9
AAPL,1328020230,C,1358571600,505.0,455.25,29.65,30.6
AAPL,1328020230,C,1358571600,485.0,455.25,37.3,37.95
AAPL,1328020230,C,1358571600,575.0,455.25,12.75,13.35
AAPL,1328020230,C,1342843200,585.0,455.25,2.66,2.84
AAPL,1328020230,C,1358571600,445.0,455.25,55.95,56.75
AAPL,1328020230,C,1342843200,595.0,455.25,1.99,2.32
AAPL,1328020230,C,1342843200,605.0,455.25,1.65,1.9
AAPL,1328020230,C,1358571600,625.0,455.25,6.65,7.05
AAPL,1328020230,C,1342843200,635.0,455.25,1.01,1.03
AAPL,1328020230,C,1358571600,475.0,455.25,41.35,42.1
AAPL,1328020230,C,1342843200,535.0,455.25,7.7,7.95
AAPL,1328020230,C,1342843200,615.0,455.25,1.29,1.57
AAPL,1328020230,C,1342843200,525.0,455.25,9.4,9.65
AAPL,1328020230,C,1342843200,565.0,455.25,4.1,4.3
AAPL,1328020230,C,1342843200,215.0,455.25,239.0,242.45
AAPL,1328020230,C,1358571600,465.0,455.25,45.95,46.75
AAPL,1328020230,C,1342843200,545.0,455.25,6.25,6.5
AAPL,1328020230,C,1342843200,285.0,455.25,169.9,173.35
AAPL,1328020230,C,1342843200,515.0,455.25,11.5,11.7
AAPL,1328020230,C,1342843200,235.0,455.25,220.45,222.0
AAPL,1328020230,C,1342843200,495.0,455.25,16.7,17.15
AAPL,1328020230,C,1342843200,275.0,455.25,179.7,183.15
AAPL,1328020230,C,1334980800,615.0,455.25,0.0,0.15
AAPL,1328020230,C,1342843200,575.0,455.25,3.3,3.5
AAPL,1328020230,C,1342843200,265.0,455.25,190.95,192.25
AAPL,1328020230,C,1342843200,245.0,455.25,209.25,212.65
AAPL,1328020230,C,1342843200,555.0,455.25,5.1,5.3
AAPL,1328020230,C,1342843200,225.0,455.25,229.05,232.5
AAPL,1328020230,C,1358571600,515.0,455.25,26.35,27.3
AAPL,1328020230,C,1358571600,525.0,455.25,23.55,24.15
AAPL,1328020230,C,1358571600,555.0,455.25,16.35,17.1
AAPL,1328020230,C,1358571600,605.0,455.25,8.6,9.0
AAPL,1328020230,C,1358571600,495.0,455.25,33.2,34.05
AAPL,1328020230,C,1358571600,455.0,455.25,50.5,51.45
AAPL,1328020230,C,1342843200,625.0,455.25,1.1,1.3
AAPL,1328020230,C,1358571600,545.0,455.25,18.55,19.1
AAPL,1328020230,C,1358571600,615.0,455.25,7.55,7.95
AAPL,1328020230,C,1358571600,565.0,455.25,14.4,15.05
AAPL,1328020230,C,1358571600,595.0,455.25,9.8,10.25
AAPL,1328020230,C,1358571600,585.0,455.25,11.15,11.6
AAPL,1328020230,C,1358571600,635.0,455.25,5.8,6.25
AAPL,1328020230,C,1390021200,470.0,455.25,69.65,71.5
AAPL,1328020230,C,1390021200,480.0,455.25,65.85,66.85
AAPL,1328020230,C,1390021200,490.0,455.25,61.35,63.2
AAPL,1328020230,C,1390021200,500.0,455.25,57.9,59.35
AAPL,1328020230,C,1390021200,450.0,455.25,79.2,80.45
AAPL,1328020230,C,1390021200,460.0,455.25,74.25,75.95
AAPL,1328020230,C,1390021200,510.0,455.25,53.8,55.7
AAPL,1328020230,C,1390021200,530.0,455.25,47.4,48.85
AAPL,1328020230,C,1390021200,520.0,455.25,50.35,52.15
AAPL,1328020230,C,1390021200,550.0,455.25,41.2,42.75
AAPL,1328020230,C,1390021200,540.0,455.25,44.05,45.7
AAPL,1328020230,C,1390021200,580.0,455.25,33.35,34.9
AAPL,1328020230,C,1390021200,570.0,455.25,35.75,37.35
AAPL,1328020230,C,1390021200,560.0,455.25,38.5,39.8
AAPL,1328020230,C,1358571600,410.0,455.25,76.0,77.15
AAPL,1328020230,C,1358571600,150.0,455.25,304.5,306.9
AAPL,1328020230,C,1358571600,145.0,455.25,309.2,312.9
AAPL,1328020230,C,1358571600,140.0,455.25,314.35,316.8
AAPL,1328020230,C,1358571600,135.0,455.25,319.3,321.8
AAPL,1328020230,C,1331956800,525.0,455.25,0.31,0.4
AAPL,1328020230,C,1331956800,645.0,455.25,0.0,0.08
AAPL,1328020230,C,1358571600,200.0,455.25,255.4,257.8
AAPL,1328020230,C,1358571600,160.0,455.25,294.55,297.0
AAPL,1328020230,C,1358571600,165.0,455.25,289.65,292.1
